Identifier,TradeDate,Open,High,Low,Close,Volume
SPX,2017-10-03,2530.34,2535.13,2528.85,2534.58,0
SPX,2017-10-04,2533.48,2540.53,2531.8,2537.74,0
SPX,2017-10-05,2540.86,2552.51,2540.02,2552.07,0
SPX,2017-10-06,2547.44,2549.41,2543.79,2549.33,0
SPX,2017-10-09,2551.39,2551.82,2541.6,2544.73,0
SPX,2017-10-10,2549.99,2555.23,2544.86,2550.64,0
SPX,2017-10-11,2550.62,2555.24,2547.95,2555.24,0
SPX,2017-10-12,2552.88,2555.33,2548.31,2550.93,0
SPX,2017-10-13,2555.66,2557.65,2552.09,2553.17,0
SPX,2017-10-16,2555.57,2559.47,2552.64,2557.64,0
SPX,2017-10-17,2557.17,2559.71,2554.69,2559.36,0
SPX,2017-10-18,2562.87,2564.11,2559.67,2561.26,0
SPX,2017-10-19,2553.39,2562.36,2547.92,2562.1,0
SPX,2017-10-20,2567.56,2575.44,2567.56,2575.21,0
SPX,2017-10-23,2578.08,2578.29,2564.33,2564.98,0
SPX,2017-10-24,2568.66,2572.18,2565.58,2569.13,0
SPX,2017-10-25,2566.52,2567.4,2544,2557.15,0
SPX,2017-10-26,2560.08,2567.07,2559.8,2560.4,0
SPX,2017-10-27,2570.26,2582.98,2565.94,2581.07,0
SPX,2017-10-30,2577.75,2580.03,2568.25,2572.83,0
SPX,2017-10-31,2575.99,2578.29,2572.15,2575.26,0
SPX,2017-11-01,2583.21,2588.4,2574.92,2579.36,0
SPX,2017-11-02,2579.46,2581.11,2566.17,2579.85,0
SPX,2017-11-03,2581.93,2588.42,2576.77,2587.84,0
SPX,2017-11-06,2587.47,2593.38,2585.66,2591.13,0
SPX,2017-11-07,2592.11,2597.02,2584.35,2590.64,0
SPX,2017-11-08,2588.71,2595.47,2585.02,2594.38,0
SPX,2017-11-09,2584,2586.5,2566.33,2584.62,0
SPX,2017-11-10,2580.18,2583.81,2575.57,2582.3,0
SPX,2017-11-13,2576.53,2587.66,2574.48,2584.84,0
SPX,2017-11-14,2577.75,2579.66,2566.56,2578.87,0
SPX,2017-11-15,2569.45,2572.84,2557.45,2564.62,0
SPX,2017-11-16,2572.95,2590.09,2572.95,2585.64,0
SPX,2017-11-17,2582.94,2583.96,2577.62,2578.85,0
SPX,2017-11-20,2579.49,2584.64,2578.24,2582.14,0
SPX,2017-11-21,2589.17,2601.19,2589.17,2599.03,0
SPX,2017-11-22,2600.31,2600.94,2595.23,2597.08,0
SPX,2017-11-24,2600.42,2604.21,2600.42,2602.42,0
SPX,2017-11-27,2602.66,2606.41,2598.87,2601.42,0
SPX,2017-11-28,2605.94,2627.69,2605.44,2627.04,0
SPX,2017-11-29,2627.82,2634.89,2620.32,2626.07,0
SPX,2017-11-30,2633.93,2657.74,2633.93,2647.58,0
SPX,2017-12-01,2645.1,2650.62,2605.52,2642.22,0
SPX,2017-12-04,2657.19,2665.19,2639.03,2639.44,0
SPX,2017-12-05,2639.78,2648.72,2627.73,2629.57,0
SPX,2017-12-06,2626.91,2634.41,2624.75,2629.27,0
SPX,2017-12-07,2628.38,2640.99,2626.53,2636.98,0
SPX,2017-12-08,2646.21,2651.65,2644.1,2651.5,0
SPX,2017-12-11,2652.19,2660.33,2651.47,2659.99,0
SPX,2017-12-12,2661.73,2669.72,2659.78,2664.11,0
SPX,2017-12-13,2667.59,2671.88,2662.85,2662.85,0
SPX,2017-12-14,2665.87,2668.09,2652.01,2652.01,0
SPX,2017-12-15,2660.63,2679.63,2659.14,2675.81,0
SPX,2017-12-18,2685.92,2694.97,2685.92,2690.16,0
SPX,2017-12-19,2692.71,2694.44,2680.74,2681.47,0
SPX,2017-12-20,2688.18,2691.01,2676.11,2679.25,0
SPX,2017-12-21,2683.02,2692.64,2682.4,2684.57,0
SPX,2017-12-22,2684.22,2685.35,2678.13,2683.34,0
SPX,2017-12-26,2679.09,2682.74,2677.96,2680.5,0
SPX,2017-12-27,2682.1,2685.64,2678.91,2682.62,0
SPX,2017-12-28,2686.1,2687.66,2682.69,2687.54,0
SPX,2017-12-29,2689.15,2692.12,2673.61,2673.61,0
SPX,2018-01-02,2683.73,2695.89,2682.36,2695.81,0
SPX,2018-01-03,2697.85,2714.37,2697.77,2713.06,0
SPX,2018-01-04,2719.31,2729.29,2719.07,2723.99,0
SPX,2018-01-05,2731.33,2743.45,2727.92,2743.15,0
SPX,2018-01-08,2742.67,2748.51,2737.6,2747.71,0
SPX,2018-01-09,2751.15,2759.14,2747.86,2751.29,0
SPX,2018-01-10,2745.55,2750.8,2736.06,2748.23,0
SPX,2018-01-11,2752.97,2767.56,2752.78,2767.56,0
SPX,2018-01-12,2770.18,2787.85,2769.64,2786.24,0
SPX,2018-01-16,2798.96,2807.54,2768.64,2776.42,0
SPX,2018-01-17,2784.99,2807.04,2778.38,2802.56,0
SPX,2018-01-18,2802.4,2805.83,2792.56,2798.03,0
SPX,2018-01-19,2802.6,2810.33,2798.08,2810.3,0
SPX,2018-01-22,2809.16,2833.03,2808.12,2832.97,0
SPX,2018-01-23,2835.05,2842.24,2830.59,2839.13,0
SPX,2018-01-24,2845.42,2852.97,2824.81,2837.54,0
SPX,2018-01-25,2846.24,2848.56,2830.94,2839.25,0
SPX,2018-01-26,2847.48,2872.87,2846.18,2872.87,0
SPX,2018-01-29,2867.23,2870.62,2851.48,2853.53,0
SPX,2018-01-30,2832.74,2837.75,2818.27,2822.43,0
SPX,2018-01-31,2832.41,2839.26,2813.04,2823.81,0
SPX,2018-02-01,2816.45,2835.96,2812.7,2821.98,0
SPX,2018-02-02,2808.92,2808.92,2759.97,2762.13,0
SPX,2018-02-05,2741.06,2763.39,2638.17,2648.94,0
SPX,2018-02-06,2614.78,2701.04,2593.07,2695.14,0
SPX,2018-02-07,2690.95,2727.67,2681.33,2681.66,0
SPX,2018-02-08,2685.01,2685.27,2580.56,2581,0
SPX,2018-02-09,2601.78,2638.67,2532.69,2619.55,0
SPX,2018-02-12,2636.75,2672.61,2622.45,2656,0
SPX,2018-02-13,2646.27,2668.84,2637.08,2662.94,0
SPX,2018-02-14,2651.21,2702.1,2648.87,2698.63,0
SPX,2018-02-15,2713.46,2731.51,2689.82,2731.2,0
SPX,2018-02-16,2727.14,2754.42,2725.11,2732.22,0
SPX,2018-02-20,2722.99,2737.6,2706.76,2716.26,0
SPX,2018-02-21,2720.53,2747.75,2701.29,2701.33,0
SPX,2018-02-22,2710.42,2731.26,2697.77,2703.96,0
SPX,2018-02-23,2715.8,2747.76,2713.74,2747.3,0
SPX,2018-02-26,2757.37,2780.64,2753.78,2779.6,0
SPX,2018-02-27,2780.45,2789.15,2744.22,2744.28,0
SPX,2018-02-28,2753.78,2761.52,2713.54,2713.83,0
SPX,2018-03-01,2715.22,2730.89,2659.65,2677.67,0
SPX,2018-03-02,2658.89,2696.25,2647.32,2691.25,0
SPX,2018-03-05,2681.06,2728.09,2675.75,2720.94,0
SPX,2018-03-06,2730.18,2732.08,2711.26,2728.12,0
SPX,2018-03-07,2710.18,2730.6,2701.74,2726.8,0
SPX,2018-03-08,2732.75,2740.45,2722.65,2738.97,0
SPX,2018-03-09,2752.91,2786.57,2751.54,2786.57,0
SPX,2018-03-12,2790.54,2796.98,2779.26,2783.02,0
SPX,2018-03-13,2792.31,2801.9,2758.68,2765.31,0
SPX,2018-03-14,2774.06,2777.11,2744.38,2749.48,0
SPX,2018-03-15,2754.27,2763.03,2741.47,2747.33,0
SPX,2018-03-16,2750.57,2761.85,2749.97,2752.01,0
SPX,2018-03-19,2741.38,2741.38,2694.59,2712.92,0
SPX,2018-03-20,2715.05,2724.22,2710.05,2716.94,0
SPX,2018-03-21,2714.99,2739.14,2709.79,2711.93,0
SPX,2018-03-22,2691.36,2695.68,2641.59,2643.69,0
SPX,2018-03-23,2646.71,2657.67,2585.89,2588.26,0
SPX,2018-03-26,2619.35,2661.36,2601.81,2658.55,0
SPX,2018-03-27,2667.57,2674.78,2596.12,2612.62,0
SPX,2018-03-28,2611.3,2632.65,2593.06,2605,0
SPX,2018-03-29,2614.41,2659.07,2609.72,2640.87,0
SPX,2018-04-02,2633.45,2638.3,2553.8,2581.88,0
SPX,2018-04-03,2592.17,2619.14,2575.49,2614.45,0
SPX,2018-04-04,2584.04,2649.86,2573.61,2644.69,0
SPX,2018-04-05,2657.36,2672.08,2649.58,2662.84,0
SPX,2018-04-06,2645.82,2656.88,2586.27,2604.47,0
SPX,2018-04-09,2617.18,2653.55,2610.79,2613.16,0
SPX,2018-04-10,2638.41,2665.45,2635.78,2656.87,0
SPX,2018-04-11,2643.89,2661.43,2639.25,2642.19,0
SPX,2018-04-12,2653.83,2674.72,2653.83,2663.99,0
SPX,2018-04-13,2676.9,2680.26,2645.05,2656.3,0
SPX,2018-04-16,2670.1,2686.49,2665.16,2677.84,0
SPX,2018-04-17,2692.74,2713.34,2692.05,2706.39,0
SPX,2018-04-18,2710.11,2717.49,2703.63,2708.64,0
SPX,2018-04-19,2701.16,2702.84,2681.9,2693.13,0
SPX,2018-04-20,2692.56,2693.94,2660.61,2670.14,0
SPX,2018-04-23,2675.4,2682.86,2657.99,2670.29,0
SPX,2018-04-24,2680.8,2683.55,2617.32,2634.56,0
SPX,2018-04-25,2634.92,2645.3,2612.67,2639.4,0
SPX,2018-04-26,2651.65,2676.48,2647.16,2666.94,0
SPX,2018-04-27,2675.47,2677.35,2659.01,2669.91,0
SPX,2018-04-30,2675.05,2682.92,2648.04,2648.05,0
SPX,2018-05-01,2643.64,2655.27,2625.41,2654.8,0
SPX,2018-05-02,2654.24,2660.87,2631.7,2635.67,0
SPX,2018-05-03,2628.08,2637.14,2594.62,2629.73,0
SPX,2018-05-04,2621.45,2670.93,2615.32,2663.42,0
SPX,2018-05-07,2669.36,2683.35,2664.7,2672.63,0
SPX,2018-05-08,2670.26,2676.34,2655.2,2671.92,0
SPX,2018-05-09,2678.12,2701.27,2674.14,2697.79,0
SPX,2018-05-10,2705.02,2726.11,2704.54,2723.07,0
SPX,2018-05-11,2722.7,2732.86,2717.45,2727.72,0
SPX,2018-05-14,2733.37,2742.1,2725.47,2730.13,0
SPX,2018-05-15,2718.59,2718.59,2701.91,2711.45,0
SPX,2018-05-16,2712.62,2727.76,2712.17,2722.46,0
SPX,2018-05-17,2719.71,2731.96,2711.36,2720.13,0
SPX,2018-05-18,2717.35,2719.5,2709.18,2712.97,0
SPX,2018-05-21,2725.95,2739.19,2725.7,2733.01,0
SPX,2018-05-22,2738.34,2742.24,2721.88,2724.44,0
SPX,2018-05-23,2713.98,2733.33,2709.54,2733.29,0
SPX,2018-05-24,2730.94,2731.97,2707.38,2727.76,0
SPX,2018-05-25,2723.6,2727.36,2714.99,2721.33,0
SPX,2018-05-29,2705.11,2710.67,2676.81,2689.86,0
SPX,2018-05-30,2702.43,2729.34,2702.43,2724.01,0
SPX,2018-05-31,2720.98,2722.5,2700.68,2705.27,0
SPX,2018-06-01,2718.7,2736.93,2718.7,2734.62,0
SPX,2018-06-04,2741.67,2749.16,2740.54,2746.87,0
SPX,2018-06-05,2748.46,2752.61,2739.51,2748.8,0
SPX,2018-06-06,2753.25,2772.39,2748.46,2772.35,0
SPX,2018-06-07,2774.84,2779.9,2760.16,2770.37,0
SPX,2018-06-08,2765.84,2779.39,2763.59,2779.03,0
SPX,2018-06-11,2780.18,2790.21,2780.17,2782,0
SPX,2018-06-12,2785.6,2789.8,2778.78,2786.85,0
SPX,2018-06-13,2787.94,2791.47,2774.65,2775.63,0
SPX,2018-06-14,2783.21,2789.06,2776.52,2782.49,0
SPX,2018-06-15,2777.78,2782.81,2761.73,2779.66,0
SPX,2018-06-18,2765.79,2774.99,2757.12,2773.75,0
SPX,2018-06-19,2752.01,2765.05,2743.19,2762.59,0
SPX,2018-06-20,2769.73,2774.86,2763.91,2767.32,0
SPX,2018-06-21,2769.28,2769.28,2744.39,2749.76,0
SPX,2018-06-22,2760.79,2764.17,2752.68,2754.88,0
SPX,2018-06-25,2742.94,2742.94,2698.67,2717.07,0
SPX,2018-06-26,2722.12,2732.91,2715.6,2723.06,0
SPX,2018-06-27,2728.45,2746.09,2699.38,2699.63,0
SPX,2018-06-28,2698.69,2724.34,2691.99,2716.31,0
SPX,2018-06-29,2727.13,2743.26,2718.03,2718.37,0
SPX,2018-07-02,2704.95,2727.26,2698.95,2726.71,0
SPX,2018-07-03,2733.27,2736.58,2711.16,2713.22,0
SPX,2018-07-05,2724.19,2737.83,2716.02,2736.61,0
SPX,2018-07-06,2737.68,2764.41,2733.52,2759.82,0
SPX,2018-07-09,2768.51,2784.65,2768.51,2784.17,0
SPX,2018-07-10,2788.56,2795.58,2786.24,2793.84,0
SPX,2018-07-11,2779.82,2785.91,2770.77,2774.02,0
SPX,2018-07-12,2783.14,2799.22,2781.53,2798.29,0
SPX,2018-07-13,2796.93,2804.53,2791.69,2801.31,0
SPX,2018-07-16,2801.43,2803.71,2793.39,2798.43,0
SPX,2018-07-17,2789.34,2814.19,2789.24,2809.55,0
SPX,2018-07-18,2811.35,2816.76,2805.89,2815.62,0
SPX,2018-07-19,2809.37,2812.05,2799.77,2804.49,0
SPX,2018-07-20,2804.55,2809.7,2800.01,2801.83,0
SPX,2018-07-23,2799.17,2808.61,2795.14,2806.98,0
SPX,2018-07-24,2820.68,2829.99,2811.12,2820.4,0
SPX,2018-07-25,2817.73,2848.03,2817.73,2846.07,0
SPX,2018-07-26,2835.49,2845.57,2835.26,2837.44,0
SPX,2018-07-27,2842.35,2843.17,2808.34,2818.82,0
SPX,2018-07-30,2819,2821.74,2798.11,2802.6,0
SPX,2018-07-31,2809.73,2824.46,2808.06,2816.29,0
SPX,2018-08-01,2821.17,2825.83,2805.85,2813.36,0
SPX,2018-08-02,2800.48,2829.91,2796.34,2827.22,0
SPX,2018-08-03,2829.62,2840.38,2827.37,2840.35,0
SPX,2018-08-06,2840.29,2853.29,2835.98,2850.4,0
SPX,2018-08-07,2855.92,2863.43,2855.92,2858.45,0
SPX,2018-08-08,2856.79,2862.44,2853.09,2857.7,0
SPX,2018-08-09,2857.19,2862.48,2851.98,2853.58,0
SPX,2018-08-10,2839.64,2842.2,2825.81,2833.28,0
SPX,2018-08-13,2835.46,2843.4,2819.88,2821.93,0
SPX,2018-08-14,2827.88,2843.11,2826.58,2839.96,0
SPX,2018-08-15,2827.95,2827.95,2802.49,2818.37,0
SPX,2018-08-16,2831.44,2850.49,2831.44,2840.69,0
SPX,2018-08-17,2838.32,2855.63,2833.73,2850.13,0
SPX,2018-08-20,2853.93,2859.76,2850.62,2857.05,0
SPX,2018-08-21,2861.51,2873.23,2861.32,2862.96,0
SPX,2018-08-22,2860.99,2867.54,2856.05,2861.82,0
SPX,2018-08-23,2860.29,2868.78,2854.03,2856.98,0
SPX,2018-08-24,2862.35,2876.16,2862.35,2874.69,0
SPX,2018-08-27,2884.69,2898.25,2884.69,2896.74,0
SPX,2018-08-28,2901.45,2903.77,2893.5,2897.52,0
SPX,2018-08-29,2900.62,2916.5,2898.4,2914.04,0
SPX,2018-08-30,2908.94,2912.46,2895.22,2901.13,0
SPX,2018-08-31,2898.37,2906.32,2891.73,2901.52,0
SPX,2018-09-04,2896.96,2900.18,2885.13,2896.72,0
SPX,2018-09-05,2891.59,2894.21,2876.92,2888.6,0
SPX,2018-09-06,2888.64,2892.05,2867.29,2878.05,0
SPX,2018-09-07,2868.26,2883.81,2864.12,2871.68,0
SPX,2018-09-10,2881.39,2886.93,2875.94,2877.13,0
SPX,2018-09-11,2871.57,2892.52,2866.78,2887.89,0
SPX,2018-09-12,2888.29,2894.65,2879.2,2888.92,0
SPX,2018-09-13,2896.85,2906.76,2896.39,2904.18,0
SPX,2018-09-14,2906.38,2908.3,2895.77,2904.98,0
SPX,2018-09-17,2903.83,2904.65,2886.16,2888.8,0
SPX,2018-09-18,2890.74,2911.17,2890.43,2904.31,0
SPX,2018-09-19,2906.6,2912.36,2903.82,2907.95,0
SPX,2018-09-20,2919.73,2934.8,2919.73,2930.75,0
SPX,2018-09-21,2936.76,2940.91,2927.11,2929.67,0
SPX,2018-09-24,2921.83,2923.79,2912.63,2919.37,0
SPX,2018-09-25,2921.75,2923.95,2913.7,2915.56,0
SPX,2018-09-26,2916.98,2931.15,2903.28,2905.97,0
SPX,2018-09-27,2911.65,2927.22,2909.27,2914,0
SPX,2018-09-28,2910.03,2920.53,2907.5,2913.98,0
SPX,2018-10-01,2926.29,2937.06,2917.91,2924.59,0
SPX,2018-10-02,2923.8,2931.42,2919.37,2923.43,0
SPX,2018-10-03,2931.69,2939.86,2921.36,2925.51,0
SPX,2018-10-04,2919.35,2919.78,2883.92,2901.61,0
SPX,2018-10-05,2902.54,2909.64,2869.29,2885.57,0
SPX,2018-10-08,2877.53,2889.45,2862.08,2884.43,0
SPX,2018-10-09,2882.51,2894.83,2874.27,2880.34,0
SPX,2018-10-10,2873.9,2874.02,2784.86,2785.68,0
SPX,2018-10-11,2776.87,2795.14,2710.51,2728.37,0
SPX,2018-10-12,2770.54,2775.77,2729.44,2767.13,0
SPX,2018-10-15,2763.83,2775.99,2749.03,2750.79,0
SPX,2018-10-16,2767.05,2813.46,2766.91,2809.92,0
SPX,2018-10-17,2811.67,2816.94,2781.81,2809.21,0
SPX,2018-10-18,2802,2806.04,2755.18,2768.78,0
SPX,2018-10-19,2775.66,2797.77,2760.27,2767.78,0
SPX,2018-10-22,2773.94,2778.94,2749.22,2755.88,0
SPX,2018-10-23,2721.03,2753.59,2691.43,2740.69,0
SPX,2018-10-24,2737.87,2742.59,2651.89,2656.1,0
SPX,2018-10-25,2674.88,2722.7,2667.84,2705.57,0
SPX,2018-10-26,2667.86,2692.38,2628.16,2658.69,0
SPX,2018-10-29,2682.65,2706.85,2603.54,2641.25,0
SPX,2018-10-30,2640.68,2685.43,2635.34,2682.63,0
SPX,2018-10-31,2705.6,2736.69,2705.6,2711.74,0
SPX,2018-11-01,2717.58,2741.67,2708.85,2740.37,0
SPX,2018-11-02,2745.45,2756.55,2700.44,2723.06,0
SPX,2018-11-05,2726.37,2744.27,2717.94,2738.31,0
SPX,2018-11-06,2738.4,2756.82,2737.08,2755.45,0
SPX,2018-11-07,2774.13,2815.15,2774.13,2813.89,0
SPX,2018-11-08,2806.38,2814.75,2794.99,2806.83,0
SPX,2018-11-09,2794.1,2794.1,2764.24,2781.01,0
SPX,2018-11-12,2773.93,2775.99,2722,2726.22,0
SPX,2018-11-13,2730.05,2754.6,2714.98,2722.18,0
SPX,2018-11-14,2737.9,2746.8,2685.75,2701.58,0
SPX,2018-11-15,2693.52,2735.38,2670.75,2730.2,0
SPX,2018-11-16,2718.54,2746.75,2712.16,2736.27,0
SPX,2018-11-19,2730.74,2733.16,2681.09,2690.73,0
SPX,2018-11-20,2654.6,2669.44,2631.52,2641.89,0
SPX,2018-11-21,2657.74,2670.73,2649.82,2649.93,0
SPX,2018-11-23,2633.36,2647.55,2631.09,2632.56,0
SPX,2018-11-26,2649.97,2674.35,2649.97,2673.45,0
SPX,2018-11-27,2663.75,2682.53,2655.89,2682.17,0
SPX,2018-11-28,2691.45,2744,2684.38,2743.79,0
SPX,2018-11-29,2736.97,2753.75,2722.94,2737.76,0
SPX,2018-11-30,2737.76,2760.88,2732.76,2760.17,0
SPX,2018-12-03,2790.5,2800.18,2773.38,2790.37,0
SPX,2018-12-04,2782.43,2785.93,2697.18,2700.06,0
SPX,2018-12-06,2663.51,2696.15,2621.53,2695.95,0
SPX,2018-12-07,2691.26,2708.54,2623.14,2633.08,0
SPX,2018-12-10,2630.86,2647.51,2583.23,2637.72,0
SPX,2018-12-11,2664.44,2674.35,2621.3,2636.78,0
SPX,2018-12-12,2658.23,2685.44,2650.26,2651.07,0
SPX,2018-12-13,2658.7,2670.19,2637.27,2650.54,0
SPX,2018-12-14,2629.68,2635.07,2593.84,2599.95,0
SPX,2018-12-17,2590.75,2601.13,2530.54,2545.94,0
SPX,2018-12-18,2559.9,2573.99,2528.71,2546.16,0
SPX,2018-12-19,2547.05,2585.29,2488.96,2506.96,0
SPX,2018-12-20,2496.77,2509.63,2441.18,2467.42,0
SPX,2018-12-21,2465.38,2504.41,2408.55,2416.62,0
SPX,2018-12-24,2400.56,2410.34,2351.1,2351.1,0
SPX,2018-12-26,2363.12,2467.76,2346.58,2467.7,0
SPX,2018-12-27,2442.5,2489.1,2397.94,2488.83,0
SPX,2018-12-28,2498.77,2520.27,2472.89,2485.74,0
SPX,2018-12-31,2498.94,2509.24,2482.82,2506.85,0
SPX,2019-01-02,2476.96,2519.49,2467.47,2510.03,0
SPX,2019-01-03,2491.92,2493.14,2443.96,2447.89,0
SPX,2019-01-04,2474.33,2538.07,2474.33,2531.94,0
SPX,2019-01-07,2535.61,2566.16,2524.56,2549.69,0
SPX,2019-01-08,2568.11,2579.82,2547.56,2574.41,0
SPX,2019-01-09,2580,2595.32,2568.89,2584.96,0
SPX,2019-01-10,2573.51,2597.82,2562.02,2596.64,0
SPX,2019-01-11,2588.11,2596.27,2577.4,2596.26,0
SPX,2019-01-14,2580.31,2589.32,2570.41,2582.61,0
SPX,2019-01-15,2585.1,2613.08,2585.1,2610.3,0
SPX,2019-01-16,2614.75,2625.76,2612.68,2616.1,0
SPX,2019-01-17,2609.28,2645.06,2606.36,2635.96,0
SPX,2019-01-18,2651.27,2675.47,2647.58,2670.71,0
SPX,2019-01-22,2657.88,2657.88,2617.27,2632.9,0
SPX,2019-01-23,2643.48,2653.19,2612.86,2638.7,0
SPX,2019-01-24,2638.84,2647.2,2627.01,2642.33,0
SPX,2019-01-25,2657.44,2672.38,2657.33,2664.76,0
SPX,2019-01-28,2644.97,2644.97,2624.06,2643.85,0
SPX,2019-01-29,2644.89,2650.93,2631.05,2640,0
SPX,2019-01-30,2653.62,2690.44,2648.34,2681.05,0
SPX,2019-01-31,2685.49,2708.95,2678.65,2704.1,0
SPX,2019-02-01,2702.32,2716.66,2696.88,2706.53,0
SPX,2019-02-04,2706.49,2724.99,2698.75,2724.87,0
SPX,2019-02-05,2728.34,2738.98,2724.03,2737.7,0
SPX,2019-02-06,2735.05,2738.08,2724.15,2731.61,0
SPX,2019-02-07,2717.53,2719.32,2687.26,2706.05,0
SPX,2019-02-08,2692.36,2708.07,2681.83,2707.88,0
SPX,2019-02-11,2712.4,2718.05,2703.79,2709.8,0
SPX,2019-02-12,2722.61,2748.19,2722.61,2744.73,0
SPX,2019-02-13,2750.3,2761.85,2748.63,2753.03,0
SPX,2019-02-14,2743.5,2757.9,2731.23,2745.73,0
SPX,2019-02-15,2760.24,2775.66,2760.24,2775.6,0
SPX,2019-02-19,2769.28,2787.33,2767.29,2779.76,0
SPX,2019-02-20,2779.05,2789.88,2774.06,2784.7,0
SPX,2019-02-21,2780.24,2781.58,2764.55,2774.88,0
SPX,2019-02-22,2780.67,2794.2,2779.11,2792.67,0
SPX,2019-02-25,2804.35,2813.49,2794.99,2796.11,0
SPX,2019-02-26,2792.36,2803.12,2789.47,2793.9,0
SPX,2019-02-27,2787.5,2795.76,2775.13,2792.38,0
SPX,2019-02-28,2788.11,2793.73,2782.51,2784.49,0
SPX,2019-03-01,2798.22,2808.02,2787.38,2803.69,0
SPX,2019-03-04,2814.37,2816.88,2767.66,2792.81,0
SPX,2019-03-05,2794.41,2796.44,2782.97,2789.65,0
SPX,2019-03-06,2790.27,2790.27,2768.69,2771.45,0
SPX,2019-03-07,2766.53,2767.25,2739.09,2748.93,0
SPX,2019-03-08,2730.79,2744.13,2722.27,2743.07,0
SPX,2019-03-11,2747.61,2784,2747.61,2783.3,0
SPX,2019-03-12,2787.34,2798.32,2786.73,2791.52,0
SPX,2019-03-13,2799.78,2821.24,2799.78,2810.92,0
SPX,2019-03-14,2810.38,2815,2803.46,2808.48,0
SPX,2019-03-15,2810.79,2830.73,2810.79,2822.48,0
SPX,2019-03-18,2822.61,2835.41,2821.99,2832.94,0
SPX,2019-03-19,2840.76,2852.42,2823.27,2832.57,0
SPX,2019-03-20,2831.34,2843.54,2812.43,2824.23,0
SPX,2019-03-21,2819.72,2860.31,2817.38,2854.88,0
SPX,2019-03-22,2844.52,2846.16,2800.47,2800.71,0
SPX,2019-03-25,2796.01,2809.79,2785.02,2798.36,0
SPX,2019-03-26,2812.66,2829.87,2803.99,2818.46,0
SPX,2019-03-27,2819.72,2825.56,2787.72,2805.37,0
SPX,2019-03-28,2809.4,2819.71,2798.77,2815.44,0
SPX,2019-03-29,2828.27,2836.03,2819.23,2834.4,0
SPX,2019-04-01,2848.63,2869.4,2848.63,2867.19,0
SPX,2019-04-02,2868.24,2872.9,2858.75,2867.24,0
SPX,2019-04-03,2876.09,2885.25,2865.17,2873.4,0
SPX,2019-04-04,2873.99,2881.28,2867.14,2879.39,0
SPX,2019-04-05,2884.16,2893.24,2882.99,2892.74,0
SPX,2019-04-08,2888.46,2895.95,2880.78,2895.77,0
SPX,2019-04-09,2886.58,2886.88,2873.33,2878.2,0
SPX,2019-04-10,2881.37,2889.71,2879.13,2888.21,0
SPX,2019-04-11,2891.92,2893.42,2881.99,2888.32,0
SPX,2019-04-12,2900.86,2910.54,2898.37,2907.41,0
SPX,2019-04-15,2908.32,2909.6,2896.48,2905.58,0
SPX,2019-04-16,2912.26,2916.06,2900.71,2907.06,0
SPX,2019-04-17,2916.04,2918,2895.45,2900.45,0
SPX,2019-04-18,2904.81,2908.4,2891.9,2905.03,0
SPX,2019-04-22,2898.78,2909.51,2896.35,2907.97,0
SPX,2019-04-23,2909.99,2936.31,2908.53,2933.68,0
SPX,2019-04-24,2934,2936.83,2926.05,2927.25,0
SPX,2019-04-25,2928.99,2933.1,2912.84,2926.17,0
SPX,2019-04-26,2925.81,2939.88,2917.56,2939.88,0
SPX,2019-04-29,2940.58,2949.52,2939.35,2943.03,0
SPX,2019-04-30,2937.14,2948.22,2924.11,2945.83,0
SPX,2019-05-01,2952.33,2954.13,2923.36,2923.73,0
SPX,2019-05-02,2922.16,2931.68,2900.5,2917.52,0
SPX,2019-05-03,2929.21,2947.85,2929.21,2945.64,0
SPX,2019-05-06,2908.89,2937.32,2898.21,2932.47,0
SPX,2019-05-07,2913.03,2913.03,2862.6,2884.05,0
SPX,2019-05-08,2879.61,2897.96,2873.28,2879.42,0
SPX,2019-05-09,2859.84,2875.97,2836.4,2870.72,0
SPX,2019-05-10,2863.1,2891.31,2825.39,2881.4,0
SPX,2019-05-13,2840.19,2840.19,2801.43,2811.87,0
SPX,2019-05-14,2820.12,2852.54,2820.12,2834.41,0
SPX,2019-05-15,2820.38,2858.68,2815.08,2850.96,0
SPX,2019-05-16,2855.8,2892.15,2855.8,2876.32,0
SPX,2019-05-17,2858.6,2885.48,2854.23,2859.53,0
SPX,2019-05-20,2841.94,2853.86,2831.29,2840.23,0
SPX,2019-05-21,2854.02,2868.88,2854.02,2864.36,0
SPX,2019-05-22,2856.06,2865.47,2851.11,2856.27,0
SPX,2019-05-23,2836.7,2836.7,2805.49,2822.24,0
SPX,2019-05-24,2832.41,2841.36,2820.19,2826.06,0
SPX,2019-05-28,2830.03,2840.51,2801.58,2802.39,0
SPX,2019-05-29,2790.25,2792.03,2766.06,2783.02,0
SPX,2019-05-30,2786.94,2799,2776.74,2788.86,0
SPX,2019-05-31,2766.15,2768.98,2750.52,2752.06,0
SPX,2019-06-03,2751.53,2763.07,2728.81,2744.45,0
SPX,2019-06-04,2762.64,2804.49,2762.64,2803.27,0
SPX,2019-06-05,2818.09,2827.28,2800.92,2826.15,0
SPX,2019-06-06,2828.51,2852.1,2822.45,2843.49,0
SPX,2019-06-07,2852.87,2884.97,2852.87,2873.34,0
SPX,2019-06-10,2885.83,2904.77,2885.51,2886.73,0
SPX,2019-06-11,2903.27,2910.61,2878.53,2885.72,0
